nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
5,27,23,34.1,67.8,54.8,sandy,sugarcane,urea
84,80,95,26.0,10.8,62.1,saline,groundnut,dap
32,53,28,26.6,12.0,21.2,peaty,cotton,mop
91,23,93,25.4,43.4,88.0,saline,groundnut,dap
53,13,99,19.3,45.8,65.2,peaty,barley,dap
23,11,51,33.8,55.8,44.1,peaty,millet,urea
50,5,51,39.2,84.7,72.8,clay,sugarcane,dap
13,64,18,33.3,81.5,55.5,saline,millet,urea
42,71,43,31.3,18.5,32.9,peaty,maize,dap
14,30,11,33.9,42.3,65.6,saline,soybean,urea
43,67,19,26.7,87.4,82.4,loamy,sorghum,mop
76,79,69,19.2,20.1,75.0,sandy,barley,dap
83,32,78,27.8,19.8,47.3,loamy,sorghum,ammonium sulfate
39,15,51,36.4,67.7,53.5,sandy,barley,dap
10,17,24,30.9,73.1,72.5,sandy,sugarcane,urea
65,17,23,31.0,13.8,44.8,saline,cotton,dap
90,53,77,32.5,59.6,71.1,sandy,cotton,ammonium sulfate
2,34,12,31.2,40.6,30.1,saline,millet,urea
54,15,84,23.4,39.2,48.3,saline,cotton,dap
21,68,70,22.0,11.3,24.5,loamy,rice,urea
76,10,16,16.6,11.8,78.3,clay,soybean,dap
61,48,33,39.8,35.4,58.6,clay,millet,superphosphate
66,12,11,23.2,44.7,40.1,peaty,millet,dap
100,57,67,26.4,63.1,48.8,clay,wheat,superphosphate
79,17,58,34.0,13.2,73.5,sandy,millet,dap
65,95,100,26.8,11.4,26.7,sandy,wheat,complex fertilizer
24,61,31,21.1,69.8,76.2,saline,wheat,urea
48,4,50,35.8,18.6,84.3,clay,millet,dap
63,47,64,15.9,62.4,43.1,sandy,cotton,urea
99,86,92,28.4,37.4,21.9,sandy,sorghum,dap
17,27,73,18.6,50.4,86.4,peaty,barley,urea
90,62,40,37.3,89.5,31.0,clay,rice,complex fertilizer
52,75,74,29.9,63.3,53.6,clay,sorghum,ammonium sulfate
35,8,9,38.2,10.4,72.2,loamy,maize,dap
45,23,36,34.3,39.9,42.1,clay,rice,dap
93,37,38,29.1,64.6,62.4,clay,maize,superphosphate
32,70,39,24.4,23.1,71.5,clay,wheat,mop
5,57,30,18.9,71.5,54.8,clay,groundnut,urea
86,93,2,26.5,31.1,29.0,clay,cotton,mop
42,32,76,27.8,13.9,45.3,peaty,maize,dap
51,7,20,28.4,13.7,84.6,saline,soybean,dap
15,79,72,20.6,21.0,66.2,clay,sorghum,urea
17,50,31,17.3,35.0,39.4,peaty,wheat,urea
0,65,75,31.4,36.9,53.2,loamy,cotton,urea
12,6,26,16.7,59.4,20.9,loamy,barley,urea
72,26,2,16.3,16.4,69.6,saline,wheat,dap
91,12,10,18.1,17.3,28.1,sandy,cotton,dap
3,73,67,16.4,15.4,72.1,peaty,sorghum,urea
80,85,10,34.7,61.7,70.6,saline,millet,mop
44,15,80,29.5,45.2,71.2,peaty,cotton,dap
39,52,3,36.1,71.9,51.2,sandy,wheat,mop
33,91,73,31.7,40.5,51.1,clay,soybean,dap
41,30,69,31.4,71.2,65.8,peaty,cotton,mop
0,88,39,22.3,51.1,22.1,peaty,maize,urea
33,21,47,32.9,73.6,41.2,clay,millet,dap
51,98,52,31.2,54.6,75.1,clay,millet,ammonium sulfate
13,70,100,23.0,83.8,37.4,clay,barley,urea
77,24,68,36.1,67.6,55.2,clay,sorghum,dap
87,97,63,22.3,85.6,57.5,sandy,soybean,superphosphate
14,17,0,19.9,15.4,73.5,sandy,sorghum,urea
74,65,23,30.3,13.5,62.6,sandy,wheat,mop
45,97,36,28.5,19.1,60.8,saline,rice,superphosphate
20,18,12,29.9,12.8,55.4,clay,sorghum,urea
13,56,32,22.2,67.4,34.5,loamy,rice,urea
59,79,78,37.3,42.1,49.0,saline,maize,complex fertilizer
0,27,42,18.3,44.0,36.8,clay,rice,urea
41,26,76,15.8,28.2,58.4,peaty,groundnut,dap
34,26,40,22.4,80.7,62.4,clay,sorghum,dap
88,30,87,25.8,37.5,80.9,saline,rice,mop
27,23,83,18.5,42.6,83.7,saline,soybean,urea
80,9,65,37.9,63.8,66.5,clay,maize,dap
2,79,62,34.3,31.7,55.6,clay,rice,urea
39,50,8,35.1,58.1,37.7,sandy,sorghum,mop
76,66,13,39.6,12.7,37.0,peaty,sugarcane,mop
91,26,69,20.1,52.3,47.6,saline,maize,dap
33,4,15,39.0,25.0,68.5,saline,barley,dap
11,89,52,26.9,55.7,52.3,peaty,soybean,urea
52,98,42,20.8,12.2,87.3,peaty,maize,mop
18,76,40,22.9,69.0,59.6,clay,sugarcane,urea
44,49,81,39.6,69.6,42.4,sandy,groundnut,superphosphate
67,67,47,34.2,37.3,22.6,clay,sorghum,dap
67,38,2,35.4,11.8,84.6,loamy,cotton,mop
57,46,59,15.9,16.3,86.7,sandy,barley,mop
10,66,13,36.6,17.6,58.5,sandy,sorghum,urea
22,75,70,28.5,24.0,37.0,clay,millet,urea
65,54,14,21.7,66.3,40.6,clay,cotton,mop
14,51,71,16.6,49.4,68.9,clay,rice,urea
97,25,76,24.6,30.0,50.6,loamy,barley,dap
26,64,92,39.8,71.8,42.1,loamy,maize,urea
88,33,34,35.8,44.9,25.0,clay,soybean,mop
42,40,42,33.1,59.5,60.1,loamy,cotton,dap
78,32,97,29.8,60.0,46.3,clay,rice,ammonium sulfate
52,100,3,37.6,62.5,56.7,loamy,maize,mop
76,81,36,31.5,76.2,42.4,sandy,soybean,complex fertilizer
11,33,39,16.9,58.7,87.6,saline,soybean,urea
46,19,70,27.6,63.4,53.1,peaty,wheat,dap
36,28,22,36.9,43.7,22.9,saline,cotton,dap
80,9,77,15.2,57.9,63.5,saline,rice,dap
49,42,63,38.8,75.4,80.6,sandy,groundnut,ammonium sulfate
43,79,28,28.0,13.3,77.7,sandy,soybean,mop
53,74,13,25.2,19.0,80.2,sandy,maize,mop
21,94,39,30.5,73.8,25.6,sandy,soybean,urea
6,99,54,18.8,72.3,41.3,loamy,wheat,urea
91,4,81,16.1,28.9,43.3,loamy,soybean,dap
86,33,14,35.9,15.1,64.6,saline,maize,mop
69,30,62,35.2,77.6,72.4,loamy,soybean,dap
11,75,94,31.7,71.9,67.1,clay,cotton,urea
24,66,78,25.5,64.9,22.3,peaty,groundnut,urea
65,87,69,17.3,38.0,75.0,peaty,soybean,mop
23,37,100,22.1,61.5,89.9,saline,rice,urea
94,37,27,30.1,24.0,66.5,sandy,cotton,mop
12,26,58,36.7,85.1,21.9,saline,wheat,urea
5,100,4,17.0,44.9,39.6,loamy,soybean,urea
20,38,33,19.9,69.2,32.1,sandy,sorghum,urea
60,54,9,32.3,85.9,57.2,loamy,barley,mop
65,60,53,26.1,69.1,80.4,peaty,groundnut,mop
54,1,77,35.1,40.9,81.4,sandy,wheat,dap
9,9,82,33.1,75.9,33.7,clay,millet,urea
96,41,60,35.6,28.2,36.6,sandy,cotton,ammonium sulfate
86,75,32,35.7,86.7,53.2,sandy,cotton,mop
21,71,3,29.7,82.2,34.5,saline,wheat,urea
14,55,52,27.2,55.6,43.1,saline,groundnut,urea
5,61,10,26.7,22.5,63.9,peaty,cotton,urea
30,76,92,35.9,69.3,56.3,sandy,sorghum,dap
83,98,72,19.3,59.9,83.1,saline,rice,superphosphate
40,45,91,24.1,16.5,89.4,sandy,millet,urea
65,39,46,22.3,10.7,87.6,saline,sorghum,dap
15,74,49,17.2,34.6,46.6,saline,soybean,urea
20,49,40,20.3,30.7,66.5,loamy,soybean,urea
76,19,51,24.5,17.1,31.7,clay,soybean,dap
70,36,68,34.9,81.4,83.0,saline,soybean,ammonium sulfate
68,0,48,15.9,19.7,66.1,loamy,cotton,dap
5,43,27,15.7,51.8,65.8,sandy,millet,urea
27,67,99,25.0,26.5,48.6,sandy,wheat,urea
98,61,14,24.0,59.1,31.3,loamy,barley,mop
77,43,37,35.4,41.9,69.5,sandy,sugarcane,complex fertilizer
32,53,65,26.1,67.8,77.2,sandy,wheat,dap
50,11,75,26.4,30.7,77.3,saline,sorghum,dap
6,58,58,39.6,11.6,74.7,sandy,wheat,urea
30,85,8,18.8,58.9,67.3,sandy,sugarcane,mop
58,43,63,24.8,84.3,21.6,saline,groundnut,superphosphate
16,48,9,18.1,85.1,23.8,peaty,millet,urea
67,79,57,37.7,33.4,77.6,sandy,sugarcane,ammonium sulfate
74,62,50,36.3,70.9,60.0,clay,groundnut,mop
67,57,26,22.3,24.8,55.9,loamy,cotton,mop
14,68,8,35.7,18.2,67.9,loamy,soybean,urea
62,56,10,22.0,67.5,64.4,loamy,maize,mop
57,76,50,21.3,46.8,50.8,loamy,cotton,complex fertilizer
56,45,73,20.4,61.9,30.3,peaty,barley,superphosphate
24,20,39,26.1,60.4,67.1,sandy,cotton,urea
90,9,43,22.4,41.0,53.3,clay,millet,dap
91,92,50,27.8,49.7,32.0,loamy,rice,complex fertilizer
92,97,33,32.8,60.8,34.8,clay,sugarcane,urea
35,55,66,15.6,36.8,76.0,clay,groundnut,dap
92,18,88,21.5,21.6,48.9,peaty,groundnut,dap
63,10,19,24.3,89.8,55.2,sandy,sugarcane,dap
98,19,43,29.3,57.1,61.0,loamy,soybean,dap
53,82,63,23.0,64.0,62.5,clay,barley,complex fertilizer
92,38,27,34.7,44.3,26.1,peaty,groundnut,mop
3,82,34,22.7,30.9,65.4,sandy,barley,urea
78,26,47,31.5,24.4,43.4,loamy,maize,dap
48,79,34,36.3,73.4,25.7,sandy,rice,ammonium sulfate
69,25,27,29.3,39.3,39.6,peaty,sugarcane,dap
96,49,47,20.6,56.1,47.5,saline,rice,urea
90,78,15,19.5,36.2,71.2,sandy,barley,mop
17,37,85,32.1,57.8,25.0,saline,groundnut,urea
31,3,26,24.3,72.3,34.0,loamy,soybean,dap
74,92,88,30.0,76.9,85.7,loamy,soybean,ammonium sulfate
36,16,53,33.8,89.9,86.0,peaty,barley,dap
63,52,92,20.2,51.3,33.3,loamy,sugarcane,ammonium sulfate
6,21,0,38.9,58.9,50.3,saline,rice,urea
75,92,54,17.5,86.1,39.1,clay,sugarcane,ammonium sulfate
11,6,38,19.6,27.9,40.6,saline,groundnut,urea
52,78,84,24.0,71.5,79.8,peaty,wheat,urea
41,99,65,28.2,73.0,57.8,clay,millet,dap
67,27,90,31.2,19.8,24.4,sandy,sugarcane,dap
37,13,77,22.4,67.3,37.9,sandy,barley,dap
60,59,66,30.8,73.1,44.1,peaty,rice,urea
45,43,11,37.2,75.2,25.4,sandy,sorghum,mop
27,96,29,26.9,76.0,84.5,clay,wheat,urea
33,51,36,22.5,88.4,61.3,loamy,sorghum,ammonium sulfate
57,27,85,24.2,15.7,26.7,peaty,millet,dap
49,89,75,20.7,17.4,58.1,peaty,cotton,mop
64,45,97,34.2,16.0,45.5,peaty,groundnut,superphosphate
9,93,48,30.1,13.6,29.7,loamy,barley,urea
59,0,36,34.0,23.2,80.3,saline,groundnut,dap
83,56,32,30.6,62.1,26.5,peaty,sugarcane,superphosphate
36,1,31,33.0,22.6,36.9,peaty,sorghum,dap
54,35,28,26.3,76.5,31.7,peaty,millet,mop
9,57,88,37.1,10.3,66.2,sandy,groundnut,urea
45,33,2,38.2,36.6,54.9,saline,millet,mop
55,49,72,33.0,28.9,50.6,saline,millet,superphosphate
67,84,44,20.8,89.8,48.0,clay,cotton,mop
69,50,89,18.6,28.8,54.2,clay,sorghum,urea
53,98,29,24.9,18.8,60.2,clay,soybean,mop
27,18,40,27.1,53.6,60.5,clay,soybean,urea
1,58,38,16.4,43.8,68.0,loamy,wheat,urea
11,37,11,22.5,36.1,61.7,sandy,wheat,urea
91,53,83,26.7,75.3,63.4,saline,millet,complex fertilizer
11,97,41,30.6,17.3,34.2,sandy,soybean,urea
89,99,23,38.5,71.5,30.1,saline,sugarcane,mop
6,76,82,33.7,74.7,66.2,sandy,groundnut,urea
24,71,45,29.6,51.4,54.5,saline,cotton,urea
84,56,42,21.2,76.1,26.7,saline,cotton,complex fertilizer
93,64,75,30.2,86.5,64.2,loamy,maize,ammonium sulfate
90,95,7,30.7,34.5,75.4,loamy,barley,mop
68,11,2,30.2,74.9,66.4,clay,barley,dap
97,16,50,22.9,55.1,67.9,clay,sugarcane,dap
62,95,41,32.5,17.2,36.1,saline,wheat,complex fertilizer
67,43,37,22.3,47.4,24.7,clay,sorghum,urea
60,91,80,36.8,40.5,82.4,saline,millet,superphosphate
69,86,13,18.4,43.2,44.5,loamy,sugarcane,mop
36,60,49,35.3,38.8,42.5,peaty,groundnut,dap
40,52,82,18.8,68.6,62.4,saline,rice,superphosphate
12,97,57,23.5,69.3,42.3,loamy,groundnut,urea
38,64,87,21.8,44.4,40.4,loamy,barley,superphosphate
9,56,64,37.6,20.9,50.4,loamy,millet,urea
97,61,40,37.3,13.7,32.0,peaty,maize,dap
3,59,65,25.5,31.8,76.3,loamy,maize,urea
33,89,62,33.3,65.7,26.2,peaty,millet,ammonium sulfate
59,29,13,15.4,47.0,59.6,loamy,sugarcane,dap
30,30,70,16.1,55.8,57.9,peaty,sorghum,mop
42,51,69,37.3,79.4,68.2,sandy,wheat,complex fertilizer
53,52,57,33.5,61.0,38.0,saline,soybean,dap
18,2,62,18.9,17.1,28.0,clay,sorghum,urea
24,21,59,31.5,48.6,25.9,clay,groundnut,urea
35,100,79,35.8,63.4,73.4,clay,groundnut,mop
18,1,20,27.7,58.1,39.3,sandy,barley,urea
86,49,25,22.6,15.9,43.1,loamy,barley,mop
40,94,45,32.7,59.1,33.3,sandy,rice,dap
70,94,5,21.7,18.5,73.2,clay,millet,mop
82,26,86,30.3,46.1,77.1,saline,millet,dap
74,36,98,16.4,22.4,56.1,sandy,sugarcane,mop
46,14,49,24.8,83.6,25.2,peaty,maize,dap
55,53,46,17.2,63.4,70.6,clay,sugarcane,urea
41,25,89,16.5,10.8,45.1,peaty,millet,dap
44,41,13,37.7,10.3,31.8,peaty,wheat,mop
46,68,15,40.0,35.5,63.1,clay,sugarcane,mop
93,8,43,30.1,87.0,32.0,sandy,barley,dap
61,5,61,15.1,64.9,43.6,sandy,sorghum,dap
54,72,22,39.2,82.6,46.3,peaty,groundnut,mop
44,46,14,26.1,33.9,55.7,peaty,maize,mop
55,74,84,27.3,70.8,83.8,saline,wheat,mop
77,16,41,37.8,18.6,65.7,peaty,millet,dap
99,81,22,31.8,22.8,38.6,clay,cotton,mop
57,5,57,38.2,10.9,48.1,clay,sorghum,dap
53,45,57,24.0,49.8,30.7,clay,sorghum,complex fertilizer
78,33,37,15.2,64.1,25.3,sandy,sorghum,dap
42,23,45,28.8,79.4,21.4,clay,millet,dap
94,15,73,39.4,36.7,62.6,sandy,maize,dap
55,12,94,22.1,83.8,89.6,saline,soybean,dap
79,62,36,36.3,59.1,55.3,loamy,soybean,ammonium sulfate
34,39,79,27.7,52.9,44.7,clay,groundnut,ammonium sulfate
71,98,10,15.5,66.3,57.4,clay,maize,mop
43,95,31,25.8,24.4,52.6,loamy,maize,urea
4,25,73,30.9,16.6,27.7,loamy,rice,urea
13,43,33,37.2,80.1,52.6,loamy,soybean,urea
8,46,41,35.1,86.5,86.2,saline,groundnut,urea
6,86,94,16.8,16.6,54.5,saline,cotton,urea
28,54,95,21.2,39.4,42.9,sandy,maize,urea
53,98,63,29.8,31.5,60.2,loamy,groundnut,complex fertilizer
2,95,2,20.6,13.0,31.6,clay,sorghum,urea
99,55,52,33.8,59.3,44.6,clay,soybean,dap
47,64,17,18.1,29.1,60.6,sandy,groundnut,mop
88,4,55,21.9,14.6,81.2,clay,groundnut,dap
14,80,36,15.7,75.5,73.9,peaty,millet,urea
73,98,90,24.7,64.7,54.8,sandy,wheat,superphosphate
79,77,81,34.9,66.8,67.4,loamy,barley,ammonium sulfate
41,93,25,30.1,70.3,75.5,sandy,barley,mop
99,19,4,24.5,78.3,61.2,saline,rice,dap
49,40,80,18.1,47.1,65.1,peaty,groundnut,mop
69,57,72,21.4,35.3,23.9,peaty,sorghum,urea
66,68,44,38.2,79.9,76.4,sandy,wheat,urea
68,33,16,29.0,71.0,41.2,sandy,rice,mop
98,95,47,24.6,52.3,25.2,saline,maize,urea
100,37,57,29.4,47.7,68.0,loamy,cotton,mop
2,21,87,39.0,60.5,53.9,peaty,maize,urea
49,38,59,17.4,57.4,23.9,loamy,rice,mop
0,87,56,29.4,88.0,66.1,sandy,groundnut,urea
43,9,66,18.1,68.4,24.5,loamy,sorghum,dap
55,22,12,30.7,82.4,50.4,loamy,rice,dap
6,71,86,23.2,69.7,36.4,peaty,sugarcane,urea
59,2,70,23.3,77.4,70.1,peaty,maize,dap
43,5,4,16.7,46.0,58.9,clay,maize,dap
59,39,74,20.7,57.2,65.5,clay,sorghum,urea
62,17,52,22.6,67.8,30.2,saline,maize,dap
50,33,9,18.5,59.1,69.0,peaty,barley,mop
4,50,10,15.7,66.8,84.8,saline,maize,urea
73,10,54,17.1,78.3,46.4,clay,barley,dap
51,22,83,18.9,11.1,76.6,clay,sugarcane,dap
53,34,30,31.7,25.9,55.3,loamy,millet,superphosphate
9,41,53,23.6,19.7,56.8,clay,rice,urea
18,44,65,32.9,85.4,31.2,peaty,maize,urea
83,30,93,35.6,67.5,28.6,clay,maize,ammonium sulfate
76,27,88,37.6,19.8,66.2,peaty,cotton,dap
27,56,28,37.9,39.6,62.6,clay,soybean,urea
49,18,91,30.8,80.3,37.5,saline,rice,dap
45,74,25,38.1,17.2,69.0,clay,maize,mop
20,78,15,23.5,34.0,64.6,loamy,wheat,urea
36,92,92,17.7,75.7,66.6,loamy,wheat,urea
54,50,11,31.3,74.3,58.7,clay,groundnut,mop
30,94,37,35.1,10.9,71.8,saline,sugarcane,complex fertilizer
6,22,24,29.8,56.3,78.4,saline,soybean,urea
31,8,31,33.3,53.5,53.4,loamy,wheat,dap
81,35,33,33.5,66.8,55.1,peaty,sugarcane,superphosphate
38,13,92,16.9,86.4,59.8,sandy,millet,dap
74,11,22,31.9,65.2,67.9,saline,wheat,dap
27,0,35,25.0,14.3,49.9,sandy,soybean,urea
29,1,80,19.3,31.4,74.6,sandy,sugarcane,urea
63,66,21,20.7,68.8,44.0,loamy,rice,mop
64,67,22,36.4,17.2,88.5,peaty,groundnut,mop
1,96,92,21.4,50.1,54.5,sandy,millet,urea
75,18,36,32.1,46.6,51.3,saline,rice,dap
18,31,9,19.4,56.1,54.7,clay,rice,urea
24,62,27,38.9,75.8,42.3,loamy,maize,urea
60,0,52,17.1,55.6,56.0,clay,wheat,dap
81,98,31,23.6,17.7,56.5,saline,rice,complex fertilizer
27,43,80,39.6,39.9,27.5,peaty,barley,urea
62,92,100,35.7,24.7,49.0,sandy,sugarcane,dap
20,28,90,22.8,12.5,44.7,loamy,soybean,urea
94,98,92,24.0,75.3,64.2,saline,groundnut,superphosphate
20,56,17,16.0,41.7,21.7,sandy,sorghum,urea
46,38,16,26.3,39.7,78.2,clay,millet,mop
49,13,12,21.5,62.9,41.6,saline,rice,dap
14,33,26,28.8,41.7,41.7,sandy,millet,urea
82,54,27,15.2,46.3,21.6,sandy,rice,mop
69,86,23,24.5,45.0,61.8,clay,rice,mop
75,39,6,17.8,56.0,29.7,peaty,millet,mop
19,39,59,18.5,75.9,39.6,loamy,millet,urea
20,24,53,38.4,39.9,29.3,loamy,barley,urea
90,68,8,27.0,19.7,48.7,sandy,wheat,mop
78,10,33,29.6,53.8,59.0,loamy,rice,dap
43,84,51,34.3,53.2,73.5,peaty,soybean,urea
100,45,52,24.7,83.3,58.9,sandy,barley,dap
25,72,63,26.6,23.1,27.5,peaty,cotton,urea
15,92,73,16.6,39.6,31.4,saline,groundnut,urea
85,5,5,33.2,75.1,70.2,clay,rice,dap
49,36,12,24.3,32.6,28.1,clay,cotton,mop
99,61,66,18.5,47.4,45.2,saline,barley,complex fertilizer
5,89,96,32.7,54.3,24.4,sandy,cotton,urea
42,39,67,37.3,62.8,40.3,sandy,barley,urea
90,75,18,38.7,72.4,26.4,sandy,sugarcane,mop
11,17,34,15.9,27.4,20.2,clay,barley,urea
48,37,14,27.7,70.4,65.9,clay,millet,mop
88,81,16,31.4,12.4,83.5,peaty,sugarcane,mop
98,44,49,19.0,37.7,62.3,clay,millet,complex fertilizer
30,44,2,37.6,88.4,43.5,clay,sorghum,mop
34,80,43,37.2,62.3,69.2,clay,groundnut,mop
38,96,13,17.8,45.1,23.4,sandy,cotton,mop
44,48,9,29.8,27.0,20.8,clay,millet,mop
93,72,3,30.9,61.2,31.2,saline,wheat,mop
27,57,46,30.8,37.9,61.1,loamy,barley,urea
73,83,97,31.4,86.7,51.6,clay,sorghum,mop
5,50,32,21.6,44.9,55.1,saline,soybean,urea
19,2,44,19.8,82.5,22.4,loamy,wheat,urea
60,28,88,29.3,26.8,78.2,loamy,groundnut,dap
78,14,31,20.9,15.8,70.6,clay,groundnut,dap
30,4,1,24.3,67.4,76.4,clay,sugarcane,dap
22,74,82,20.0,72.9,31.6,saline,soybean,urea
69,42,68,33.9,50.7,33.1,loamy,wheat,urea
78,23,76,18.2,16.0,63.3,loamy,millet,dap
11,38,95,28.8,70.8,63.8,saline,millet,urea
28,28,45,19.5,44.0,61.9,peaty,rice,urea
43,15,6,16.1,88.8,66.8,clay,millet,dap
83,2,19,19.6,69.5,77.5,sandy,soybean,dap
0,26,17,30.6,49.6,41.2,saline,millet,urea
100,23,45,29.8,12.0,88.5,loamy,millet,dap
24,42,38,15.5,24.6,69.2,clay,barley,urea
13,17,16,34.4,23.3,75.7,peaty,soybean,urea
29,74,17,28.7,44.4,56.6,clay,barley,urea
49,71,31,33.2,20.1,68.5,peaty,rice,dap
58,39,44,36.4,34.7,34.6,sandy,millet,superphosphate
5,38,94,30.9,75.9,23.8,loamy,rice,urea
88,79,40,18.1,57.4,80.7,saline,sorghum,complex fertilizer
88,53,66,15.9,64.4,80.5,loamy,soybean,mop
70,31,25,32.6,87.3,64.2,saline,soybean,mop
24,10,2,35.4,55.2,76.8,saline,barley,urea
32,99,77,20.2,84.4,27.1,clay,sorghum,mop
78,94,48,27.3,23.9,88.9,loamy,cotton,mop
9,8,30,39.5,21.2,30.0,saline,sorghum,urea
4,3,22,36.0,80.8,41.3,peaty,wheat,urea
13,98,17,22.4,47.2,20.8,loamy,sugarcane,urea
14,53,23,24.0,76.1,60.8,loamy,millet,urea
89,83,69,21.9,31.8,64.1,loamy,sugarcane,ammonium sulfate
47,56,41,39.3,82.1,89.9,clay,cotton,complex fertilizer
13,80,83,22.1,80.3,82.3,sandy,rice,urea
100,32,0,28.4,66.7,84.2,peaty,groundnut,mop
29,69,81,24.4,14.9,25.0,clay,cotton,urea
8,23,97,21.4,12.8,48.9,clay,soybean,urea
96,88,48,30.5,56.1,37.3,peaty,barley,ammonium sulfate
54,23,53,26.4,35.6,34.2,peaty,sugarcane,dap
10,57,92,38.8,25.1,49.7,saline,barley,urea
7,8,3,16.3,68.1,82.7,saline,maize,urea
29,32,72,15.8,36.9,46.5,clay,cotton,urea
37,88,91,32.9,22.5,73.1,peaty,groundnut,dap
82,80,56,37.5,48.8,52.2,loamy,maize,dap
31,99,19,16.5,71.0,30.1,saline,sugarcane,mop
85,40,83,31.6,80.9,72.8,loamy,cotton,mop
20,73,84,16.9,35.9,45.7,peaty,barley,urea
29,49,38,18.5,25.0,75.5,peaty,millet,urea
15,27,25,18.1,69.5,29.0,sandy,soybean,urea
64,46,33,39.0,55.3,77.9,clay,barley,ammonium sulfate
53,42,41,37.1,89.6,73.9,sandy,sorghum,complex fertilizer
44,94,67,38.2,41.5,88.6,saline,sorghum,ammonium sulfate
55,80,22,30.3,71.3,22.6,saline,sugarcane,mop
29,6,26,29.8,13.2,46.3,saline,maize,urea
30,88,28,23.5,21.6,85.6,sandy,millet,mop
9,44,93,26.7,47.4,84.6,saline,soybean,urea
5,77,25,18.0,12.1,48.2,loamy,cotton,urea
10,70,91,39.6,38.1,56.7,peaty,wheat,urea
41,68,53,33.7,32.6,79.6,clay,soybean,urea
62,53,7,18.8,53.9,20.2,loamy,wheat,mop
23,58,2,20.2,87.5,51.7,loamy,barley,urea
48,8,51,25.3,13.4,56.9,loamy,soybean,dap
92,10,23,28.7,10.7,42.3,peaty,groundnut,dap
63,9,17,37.4,60.1,71.8,clay,wheat,dap
91,10,40,39.7,73.9,86.2,peaty,sugarcane,dap
55,44,11,17.1,38.2,42.7,loamy,sugarcane,mop
78,27,33,35.7,16.9,60.2,saline,maize,dap
24,80,11,38.6,38.2,63.0,clay,sorghum,urea
25,48,12,31.9,23.5,75.0,saline,groundnut,urea
0,20,23,24.7,19.3,70.7,sandy,maize,urea
86,85,63,27.7,39.7,88.9,sandy,wheat,mop
93,55,97,35.3,42.1,33.5,peaty,rice,ammonium sulfate
8,67,17,39.6,87.4,37.1,peaty,cotton,urea
43,68,0,19.9,48.4,57.8,saline,sugarcane,mop
66,42,31,33.8,77.8,84.8,peaty,sugarcane,dap
60,24,75,20.9,35.7,70.4,saline,sugarcane,dap
64,63,37,39.2,15.1,49.0,saline,millet,mop
12,62,43,24.6,75.0,69.8,peaty,groundnut,urea
57,75,70,21.6,23.3,33.1,saline,millet,urea
17,98,58,23.9,62.8,78.6,peaty,cotton,urea
23,64,25,20.8,25.7,88.1,peaty,barley,urea
53,10,26,24.2,72.2,63.9,saline,barley,dap
36,98,7,25.2,31.9,53.0,sandy,sorghum,mop
36,0,38,27.6,38.0,70.9,clay,soybean,dap
13,45,2,19.7,63.1,50.4,saline,soybean,urea
14,89,10,17.5,12.6,56.9,clay,sugarcane,urea
10,91,61,37.4,20.8,69.9,sandy,millet,urea
22,2,82,18.8,25.5,67.8,loamy,sugarcane,urea
34,27,48,33.8,78.1,41.2,clay,sorghum,dap
86,93,25,35.7,49.2,25.9,loamy,wheat,mop
58,90,40,18.3,45.8,33.9,peaty,barley,superphosphate
63,40,85,27.9,88.7,84.0,clay,wheat,mop
53,16,69,17.8,88.7,81.4,saline,soybean,dap
40,50,35,20.7,13.0,25.9,sandy,millet,mop
98,59,69,27.9,72.4,70.3,sandy,rice,dap
61,68,94,21.5,10.5,47.9,clay,barley,mop
11,61,62,24.2,85.2,30.7,peaty,sorghum,urea
42,15,3,18.3,46.6,33.4,saline,groundnut,dap
51,98,68,33.7,23.1,43.4,loamy,rice,dap
34,12,61,35.8,79.5,77.8,clay,wheat,dap
56,33,0,17.8,52.9,45.1,sandy,cotton,mop
47,75,85,32.7,83.6,85.2,clay,wheat,superphosphate
88,71,33,26.9,41.4,59.4,sandy,barley,dap
76,64,67,30.5,50.9,67.8,sandy,soybean,dap
44,0,54,39.2,84.8,35.0,saline,barley,dap
27,19,29,35.5,30.4,28.7,sandy,sugarcane,urea
40,93,91,17.1,50.5,26.1,clay,wheat,superphosphate
9,19,12,24.9,64.0,59.3,clay,cotton,urea
91,86,11,32.4,52.8,74.2,peaty,cotton,mop
86,44,30,15.5,80.8,60.5,loamy,wheat,superphosphate
54,83,9,15.3,56.0,64.8,sandy,soybean,mop
80,15,26,38.5,59.3,37.4,saline,sorghum,dap
89,45,67,37.3,27.5,20.2,loamy,sorghum,urea
69,2,94,17.9,44.0,82.7,saline,groundnut,dap
69,28,41,24.2,87.2,26.5,saline,wheat,dap
14,89,13,18.5,16.7,88.3,clay,barley,urea
96,77,1,34.7,75.2,83.9,clay,maize,mop
95,88,19,28.5,62.6,84.3,saline,maize,mop
55,30,3,30.0,11.0,45.2,sandy,millet,mop
26,99,84,26.6,10.3,60.5,loamy,sugarcane,urea
100,6,41,19.8,16.3,32.7,peaty,sugarcane,dap
94,61,86,38.7,60.5,88.6,clay,sorghum,dap
96,31,80,32.4,17.0,75.9,sandy,sorghum,complex fertilizer
96,52,7,30.5,83.2,75.3,peaty,sugarcane,mop
