nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
24,38,78,47.6,11.5,63.4,silty,sugarcane,mop
65,40,7,22.2,55.5,71.7,peaty,apple,dap
12,50,81,23.9,23.4,55.4,clay,soybean,npk
94,48,79,39.8,43.2,66.0,clay,wheat,organic
8,74,15,28.4,28.8,64.0,silty,wheat,dap
27,9,66,10.0,32.5,78.6,chalky,pineapple,compost
65,56,11,20.6,34.8,66.9,peaty,tomato,ammonium sulfate
87,70,91,49.1,87.0,75.5,peaty,peanut,npk
25,98,69,11.4,81.2,50.4,silty,mango,organic
70,47,83,38.9,13.5,43.3,silty,pineapple,super phosphate
68,8,43,40.7,52.9,75.1,clay,apple,ammonium sulfate
10,5,81,24.1,14.7,63.9,peaty,sunflower,npk
8,88,70,37.7,10.3,54.9,sandy,banana,super phosphate
68,42,100,27.4,46.4,86.1,loamy,millet,dap
55,21,100,37.8,44.3,63.4,peaty,carrot,super phosphate
7,79,51,44.7,48.9,28.8,chalky,cotton,ammonium sulfate
42,23,15,38.3,56.7,85.3,sandy,onion,ammonium sulfate
77,17,70,31.3,88.3,38.3,clay,sugarcane,ammonium sulfate
50,9,94,45.9,83.6,27.7,silty,wheat,compost
10,61,2,25.7,28.0,83.4,loamy,chickpea,urea
15,100,38,44.2,80.6,74.4,chalky,carrot,dap
5,68,90,29.9,89.1,28.1,peaty,grape,urea
68,73,100,11.3,24.2,58.4,chalky,tea,ammonium sulfate
45,39,83,15.3,33.2,84.9,chalky,carrot,urea
2,65,61,40.6,36.1,31.5,chalky,barley,super phosphate
68,1,24,21.8,70.4,88.4,clay,barley,ammonium sulfate
93,68,65,15.2,85.2,79.5,sandy,apple,organic
70,73,28,39.2,39.3,37.3,silty,onion,super phosphate
10,32,59,32.6,42.0,76.2,loamy,barley,urea
18,23,55,34.8,37.5,67.3,silty,lentil,mop
61,61,17,19.4,49.7,53.3,silty,tea,super phosphate
19,62,39,19.5,48.1,21.5,peaty,mango,organic
23,8,83,15.3,64.5,39.9,peaty,tea,ammonium sulfate
91,52,45,35.4,49.8,55.5,loamy,maize,dap
35,39,85,14.3,56.2,32.5,clay,cotton,organic
96,80,26,30.4,62.7,58.7,peaty,tea,mop
29,29,40,11.3,51.6,76.2,chalky,peanut,urea
50,1,59,35.0,76.9,47.2,clay,sugarcane,compost
5,73,48,26.4,10.2,41.4,chalky,mustard,urea
82,5,100,15.0,89.2,77.1,sandy,lentil,organic
1,1,81,31.8,52.0,35.6,loamy,wheat,organic
3,59,93,18.2,39.1,69.3,chalky,apple,ammonium sulfate
73,40,5,47.2,41.3,33.4,peaty,barley,super phosphate
23,9,14,47.7,13.9,20.7,peaty,lentil,compost
92,78,2,14.5,36.5,31.1,clay,wheat,dap
24,56,35,49.4,22.8,81.8,clay,cotton,dap
8,17,22,38.9,41.0,80.3,sandy,mango,npk
7,94,49,30.6,53.2,21.5,loamy,sorghum,organic
91,47,63,22.1,63.9,31.8,chalky,sunflower,super phosphate
34,33,60,27.0,22.6,25.8,loamy,cotton,mop
2,44,44,49.4,15.7,58.0,clay,banana,dap
25,11,75,39.5,81.3,20.6,peaty,sugarcane,compost
24,80,53,40.6,39.3,43.2,silty,sorghum,organic
62,91,91,17.0,18.2,51.0,silty,millet,compost
41,47,81,38.5,23.2,26.5,loamy,coffee,npk
39,39,75,30.1,20.1,44.6,loamy,mango,ammonium sulfate
75,99,58,23.4,54.8,85.6,loamy,potato,ammonium sulfate
4,88,29,16.4,89.2,30.4,peaty,apple,super phosphate
60,39,49,12.1,21.6,74.6,chalky,cabbage,ammonium sulfate
61,59,71,34.9,78.8,34.1,loamy,barley,compost
69,92,75,26.1,72.1,34.7,sandy,carrot,mop
52,33,74,15.9,50.6,79.1,sandy,sorghum,super phosphate
92,62,52,32.5,10.7,25.8,sandy,sunflower,urea
97,91,28,38.1,22.4,77.8,chalky,onion,compost
60,38,22,36.2,14.6,87.6,peaty,tomato,mop
41,23,10,28.8,51.7,34.1,loamy,coffee,urea
95,14,57,24.8,15.3,26.2,silty,coconut,urea
24,92,92,25.0,38.2,82.1,loamy,sugarcane,super phosphate
62,93,85,48.9,84.0,59.2,chalky,wheat,organic
0,24,89,18.8,27.7,26.5,peaty,sunflower,urea
3,35,12,21.1,48.9,66.8,loamy,chickpea,organic
100,35,77,26.1,55.8,25.8,sandy,apple,super phosphate
61,100,74,33.9,65.6,68.2,chalky,pineapple,organic
50,85,21,19.2,39.0,59.7,clay,tomato,npk
56,36,49,17.4,35.0,66.2,silty,wheat,dap
48,96,81,44.2,67.8,29.9,loamy,mango,urea
4,65,99,25.2,72.7,84.0,clay,grape,organic
44,1,93,42.6,37.6,45.8,silty,soybean,npk
14,50,78,27.1,11.1,78.9,clay,banana,organic
5,88,1,18.7,11.3,75.4,silty,millet,dap
72,95,26,33.9,73.3,30.3,loamy,barley,urea
30,69,3,28.8,52.8,81.9,peaty,carrot,urea
26,3,20,27.3,51.3,56.4,loamy,potato,mop
91,37,81,21.9,44.5,79.3,peaty,carrot,organic
95,96,40,33.1,87.1,51.4,loamy,millet,npk
39,75,26,42.1,41.7,78.8,sandy,sunflower,dap
81,46,23,46.8,34.5,83.6,loamy,cotton,super phosphate
83,66,29,22.9,80.5,57.5,loamy,maize,super phosphate
55,57,41,39.7,74.1,80.0,silty,sugarcane,dap
56,78,91,27.5,23.0,30.0,loamy,coffee,super phosphate
66,15,70,48.9,13.4,80.1,peaty,lentil,urea
3,33,74,29.3,77.4,82.8,silty,maize,mop
66,59,53,23.9,31.4,68.3,chalky,sugarcane,npk
36,21,86,46.0,19.2,57.7,loamy,apple,organic
90,87,2,49.0,28.4,87.8,sandy,sunflower,npk
55,65,96,50.0,13.1,34.0,loamy,banana,dap
12,99,94,15.4,52.4,77.3,clay,mango,npk
69,63,43,23.8,52.9,70.1,silty,barley,dap
88,81,92,13.2,57.4,67.2,peaty,cotton,mop
6,25,92,22.2,31.6,29.4,clay,millet,organic
1,0,2,34.7,50.5,42.5,sandy,cotton,ammonium sulfate
53,47,62,33.7,42.1,44.3,silty,wheat,npk
15,36,24,32.1,55.1,50.9,clay,wheat,organic
67,28,51,47.9,64.0,89.8,chalky,sorghum,mop
16,43,20,28.3,84.8,77.1,sandy,apple,mop
47,89,60,31.4,14.1,59.0,silty,peanut,ammonium sulfate
27,61,57,41.2,10.8,22.0,sandy,wheat,npk
75,43,83,39.3,49.1,44.4,loamy,potato,dap
10,85,76,33.3,48.8,67.3,clay,mango,organic
76,15,82,24.1,38.7,29.1,clay,barley,super phosphate
3,63,23,45.4,85.9,75.1,chalky,millet,npk
70,57,56,26.5,80.4,43.6,peaty,rice,urea
100,63,75,10.3,28.3,87.5,silty,sorghum,compost
88,3,74,22.9,70.4,82.7,sandy,sorghum,dap
32,95,35,42.9,57.3,25.5,sandy,mustard,dap
50,85,2,27.3,57.3,46.3,sandy,cabbage,organic
50,3,43,11.1,47.5,52.3,sandy,coffee,npk
40,51,18,35.2,58.9,52.7,silty,sunflower,dap
45,19,3,13.8,76.7,23.6,sandy,barley,npk
89,55,31,32.6,60.3,33.0,silty,sugarcane,urea
32,34,18,41.2,49.0,85.4,loamy,coffee,organic
26,68,93,47.3,65.2,43.5,sandy,chickpea,urea
96,87,39,17.3,29.4,84.8,clay,potato,organic
25,58,46,36.7,32.9,73.4,silty,wheat,dap
17,54,92,27.7,71.2,52.7,sandy,carrot,npk
25,65,42,20.3,76.1,67.5,chalky,rice,npk
71,38,88,29.2,21.2,23.0,sandy,maize,mop
16,77,10,49.4,57.1,27.6,loamy,grape,dap
66,9,37,33.6,81.7,40.2,clay,lentil,dap
97,74,12,13.5,81.0,76.7,peaty,maize,super phosphate
44,33,95,43.7,70.8,43.0,peaty,cabbage,compost
25,35,94,27.3,79.4,31.2,peaty,mustard,ammonium sulfate
62,1,29,37.9,14.7,55.0,peaty,peanut,mop
87,1,36,44.6,41.8,73.4,loamy,rice,ammonium sulfate
78,11,51,12.4,84.1,81.2,loamy,wheat,npk
39,44,13,34.2,68.3,60.1,clay,apple,super phosphate
26,30,24,35.7,84.5,81.7,silty,lentil,super phosphate
95,70,22,28.7,73.6,33.6,silty,peanut,urea
82,6,96,16.2,67.6,33.3,loamy,onion,ammonium sulfate
88,80,0,27.6,60.6,37.9,peaty,coffee,mop
40,92,1,29.6,10.9,63.3,sandy,mango,super phosphate
6,97,62,44.3,11.7,73.4,chalky,tea,compost
64,81,27,22.0,64.2,33.3,chalky,soybean,mop
22,74,88,13.8,32.0,60.9,sandy,grape,urea
9,67,58,44.4,72.0,22.7,silty,millet,super phosphate
98,47,16,46.5,57.5,70.4,chalky,millet,ammonium sulfate
99,80,71,33.3,28.6,20.3,loamy,peanut,compost
18,33,19,37.3,79.5,46.5,peaty,cotton,npk
65,96,78,25.9,89.7,53.7,sandy,onion,dap
30,75,72,37.6,11.4,52.7,peaty,soybean,super phosphate
40,86,34,27.5,16.5,61.2,loamy,apple,compost
14,42,55,11.9,14.1,28.9,clay,barley,organic
54,9,71,11.3,53.3,34.0,clay,maize,npk
7,53,63,31.7,48.8,77.9,silty,sugarcane,ammonium sulfate
92,45,84,32.4,82.0,61.2,loamy,maize,urea
38,41,67,46.1,49.2,34.5,peaty,soybean,organic
57,81,77,39.1,56.4,78.1,sandy,sunflower,urea
60,33,14,44.6,72.0,71.1,clay,onion,npk
90,76,81,40.5,69.8,52.1,sandy,grape,urea
1,79,14,15.7,73.2,32.6,silty,lentil,organic
48,34,92,49.4,67.9,86.0,sandy,mustard,mop
87,11,57,31.5,73.2,45.4,loamy,potato,npk
73,6,87,18.0,23.9,46.1,silty,lentil,super phosphate
54,14,83,32.3,78.0,31.0,silty,banana,mop
75,13,87,17.9,31.3,53.6,peaty,coffee,organic
38,85,95,19.2,44.3,67.6,peaty,lentil,ammonium sulfate
32,81,66,21.5,31.3,81.7,sandy,sunflower,compost
94,6,32,21.3,60.1,65.5,silty,soybean,super phosphate
89,93,30,30.1,30.5,23.4,silty,soybean,organic
55,90,8,19.9,40.1,55.9,chalky,lentil,npk
35,56,58,44.9,40.6,57.6,chalky,wheat,npk
81,73,18,16.4,28.4,63.3,loamy,grape,mop
79,21,95,27.0,66.6,66.0,loamy,wheat,mop
78,38,74,37.7,52.5,38.6,peaty,tea,ammonium sulfate
22,85,49,10.9,67.4,59.7,peaty,banana,npk
78,17,5,13.7,74.7,57.0,silty,pineapple,super phosphate
97,15,20,44.7,15.6,65.3,sandy,sugarcane,mop
27,73,67,25.2,20.9,25.7,chalky,sugarcane,ammonium sulfate
46,70,36,43.0,69.0,57.3,chalky,peanut,dap
16,42,76,40.0,20.1,30.5,silty,potato,mop
18,16,61,48.3,88.7,34.3,peaty,banana,compost
76,7,49,28.9,27.4,29.8,clay,sorghum,compost
17,77,43,15.2,51.0,74.0,silty,peanut,ammonium sulfate
5,81,38,33.7,56.2,61.6,clay,lentil,compost
91,100,99,12.2,18.0,27.6,peaty,coffee,super phosphate
93,95,23,16.3,51.0,58.8,sandy,pineapple,npk
57,7,41,22.5,18.3,73.1,loamy,sunflower,compost
86,35,82,16.7,28.5,27.9,loamy,rice,mop
81,36,3,47.4,76.1,20.2,loamy,soybean,organic
99,92,35,11.0,20.3,81.4,clay,rice,super phosphate
12,78,1,39.8,47.5,23.2,clay,sorghum,super phosphate
67,75,81,48.3,32.6,44.8,clay,apple,dap
91,79,45,23.2,52.6,80.9,silty,soybean,compost
90,28,6,11.3,62.2,79.4,chalky,apple,organic
17,46,53,28.1,24.4,72.5,chalky,pineapple,super phosphate
100,95,87,18.5,13.7,34.9,sandy,tea,mop
29,23,65,20.8,15.1,23.2,clay,mustard,dap
12,97,37,26.4,14.2,84.0,loamy,lentil,dap
2,82,1,42.0,42.0,75.7,loamy,peanut,npk
52,6,100,15.8,35.6,24.4,sandy,tomato,urea
10,63,24,30.8,19.5,25.7,sandy,sugarcane,compost
43,33,47,42.7,20.3,74.5,chalky,apple,super phosphate
46,5,47,14.4,28.5,56.6,sandy,apple,urea
58,35,94,22.0,70.0,21.8,loamy,maize,mop
18,97,68,30.6,22.1,41.2,clay,sugarcane,ammonium sulfate
49,53,82,14.7,43.0,64.2,clay,cabbage,dap
63,55,9,12.8,71.9,55.3,silty,maize,mop
23,99,36,40.8,21.3,51.9,silty,sunflower,dap
91,47,31,27.2,47.2,22.4,clay,cabbage,dap
50,52,64,48.8,13.1,27.7,chalky,mustard,ammonium sulfate
53,70,89,14.4,57.3,46.9,loamy,mango,compost
37,73,87,45.3,57.8,66.7,sandy,sunflower,dap
70,87,23,11.0,61.1,39.1,loamy,sorghum,dap
7,65,49,27.4,42.7,29.6,chalky,maize,super phosphate
41,39,88,32.2,65.9,58.0,clay,sorghum,npk
50,72,14,43.5,86.3,66.9,loamy,sunflower,npk
73,64,6,37.5,58.5,51.6,silty,lentil,dap
68,8,86,35.2,77.8,87.7,clay,maize,mop
61,13,54,14.2,73.1,53.8,clay,sunflower,dap
63,84,20,26.2,55.3,37.1,silty,cotton,super phosphate
80,75,63,49.5,41.6,21.6,silty,barley,ammonium sulfate
44,72,69,49.5,22.6,49.2,sandy,maize,dap
45,81,28,27.6,76.8,28.3,loamy,onion,urea
17,88,18,26.2,72.8,25.7,clay,lentil,urea
100,27,8,13.0,89.5,44.3,sandy,grape,organic
41,37,31,29.8,85.3,45.4,sandy,lentil,npk
11,13,12,43.0,70.9,70.4,peaty,wheat,super phosphate
77,66,27,15.1,28.8,22.8,loamy,coconut,ammonium sulfate
11,0,55,12.4,65.2,87.6,loamy,soybean,compost
40,75,48,47.1,88.6,61.6,chalky,maize,super phosphate
50,94,26,49.8,51.5,68.3,silty,maize,npk
20,57,41,25.9,13.5,49.6,peaty,barley,compost
14,33,7,41.9,85.6,20.8,peaty,rice,compost
23,25,7,45.5,41.7,41.4,chalky,potato,dap
26,72,9,38.2,26.4,69.9,silty,sunflower,organic
47,65,93,36.2,79.2,72.8,chalky,carrot,super phosphate
95,100,41,11.1,28.3,52.1,loamy,soybean,mop
22,58,33,32.2,36.2,54.8,sandy,millet,ammonium sulfate
85,97,26,10.9,24.4,77.5,clay,banana,ammonium sulfate
86,66,20,14.3,62.7,48.1,silty,carrot,organic
76,41,58,38.6,28.3,87.3,sandy,coffee,mop
0,43,78,40.4,18.6,40.3,peaty,soybean,dap
84,81,74,32.8,89.1,47.1,clay,coconut,npk
89,10,15,10.5,80.2,59.9,clay,mango,compost
75,32,6,49.3,67.8,55.0,chalky,chickpea,organic
13,56,71,29.9,52.4,63.4,chalky,lentil,urea
15,93,17,37.0,28.4,66.8,chalky,lentil,urea
16,20,99,18.4,12.1,21.2,chalky,barley,compost
14,77,94,17.0,15.5,60.9,loamy,lentil,urea
78,31,53,15.5,27.5,65.0,clay,soybean,compost
54,90,36,29.5,34.2,85.2,silty,sugarcane,ammonium sulfate
62,85,86,39.3,54.7,41.7,peaty,chickpea,super phosphate
53,9,51,22.6,28.8,55.5,chalky,sugarcane,dap
6,89,47,45.7,79.2,79.9,peaty,maize,mop
28,33,69,44.4,84.3,49.0,silty,cotton,urea
39,60,15,34.4,33.5,47.3,chalky,barley,mop
67,44,19,35.9,23.1,62.4,sandy,tea,compost
72,56,64,17.1,84.5,58.7,peaty,mango,npk
91,25,64,47.1,48.0,65.5,peaty,mustard,npk
12,68,42,45.6,48.5,48.8,loamy,millet,ammonium sulfate
34,92,56,31.4,49.3,64.7,chalky,mustard,compost
99,23,16,14.9,24.6,89.4,peaty,mango,urea
50,83,76,43.7,40.7,87.7,sandy,peanut,super phosphate
88,10,38,14.5,83.5,71.0,loamy,maize,mop
32,8,49,49.6,29.9,42.6,loamy,sugarcane,npk
77,100,28,45.8,33.3,75.6,sandy,rice,ammonium sulfate
22,49,87,18.5,42.2,57.8,loamy,sunflower,mop
62,93,65,23.4,54.6,80.3,peaty,pineapple,dap
29,69,8,33.4,41.0,89.7,clay,pineapple,super phosphate
66,79,97,17.9,57.0,67.3,peaty,coconut,compost
83,85,66,23.2,51.1,34.6,silty,chickpea,npk
83,11,6,41.4,30.2,85.5,clay,banana,dap
78,4,4,45.1,21.5,32.1,silty,cabbage,compost
3,37,74,10.8,14.7,47.6,loamy,cabbage,organic
86,20,20,39.6,60.9,27.8,chalky,mango,organic
33,20,35,37.9,68.0,29.2,chalky,chickpea,ammonium sulfate
7,95,11,36.7,53.4,36.5,sandy,cabbage,super phosphate
40,11,41,30.2,40.3,50.0,peaty,soybean,compost
97,74,54,38.5,50.1,60.4,loamy,tomato,ammonium sulfate
27,63,90,44.1,37.8,60.1,silty,rice,mop
47,61,93,25.8,48.1,88.4,clay,chickpea,compost
24,98,31,48.6,88.2,21.6,clay,chickpea,mop
36,63,43,14.1,82.4,60.0,peaty,onion,npk
94,79,89,11.0,16.9,20.8,loamy,lentil,organic
33,91,47,46.4,64.8,67.5,peaty,maize,organic
86,18,97,12.3,80.2,37.4,peaty,cotton,organic
80,44,24,41.3,11.4,63.4,clay,potato,dap
52,9,67,13.1,42.9,71.6,peaty,rice,mop
50,17,27,12.2,89.8,47.1,sandy,tomato,urea
61,56,87,28.9,71.5,24.7,silty,banana,super phosphate
54,79,43,16.5,85.9,44.1,sandy,coconut,npk
48,61,32,27.7,74.5,43.7,loamy,cotton,urea
44,58,40,30.4,73.1,87.6,silty,mustard,npk
93,35,14,30.6,17.0,73.4,chalky,lentil,npk
78,81,35,19.9,64.3,77.4,silty,potato,urea
33,64,56,38.6,27.1,58.8,chalky,coconut,ammonium sulfate
9,30,66,13.2,21.2,28.4,sandy,peanut,ammonium sulfate
67,33,74,32.6,45.5,22.6,sandy,rice,super phosphate
9,70,95,44.0,38.9,70.0,chalky,maize,compost
74,53,97,23.0,49.8,80.9,clay,sunflower,ammonium sulfate
99,100,45,47.1,77.5,22.1,chalky,carrot,urea
77,61,74,43.2,57.3,80.8,chalky,rice,npk
90,42,40,43.3,65.4,32.6,clay,tea,urea
81,98,52,35.5,17.1,65.0,chalky,mango,compost
69,24,31,18.2,72.7,36.2,chalky,cabbage,dap
34,3,53,34.7,38.3,56.7,peaty,carrot,dap
50,72,86,38.3,65.3,29.3,clay,onion,super phosphate
65,45,44,38.6,39.8,27.6,peaty,tea,mop
25,17,74,31.4,47.5,59.7,peaty,sorghum,urea
71,81,9,48.1,59.3,85.5,silty,millet,compost
77,13,17,24.0,79.0,28.0,loamy,banana,organic
24,47,18,49.3,66.3,33.7,chalky,tea,mop
48,14,23,38.2,62.3,75.4,peaty,tomato,compost
56,77,47,28.8,28.1,36.5,peaty,mustard,dap
61,44,35,41.5,73.9,31.4,chalky,sugarcane,urea
0,4,41,43.3,64.9,52.8,sandy,onion,organic
85,65,42,49.1,69.5,54.2,loamy,millet,organic
89,62,46,47.4,15.1,60.3,silty,mango,mop
24,73,70,20.3,51.4,72.9,chalky,wheat,organic
0,82,6,34.0,12.4,72.2,loamy,cotton,ammonium sulfate
93,56,33,33.4,85.4,65.2,silty,potato,super phosphate
81,49,96,26.3,85.2,30.9,silty,sugarcane,dap
28,11,72,34.5,54.7,46.1,silty,pineapple,ammonium sulfate
19,90,77,24.2,46.1,61.0,peaty,rice,npk
57,52,100,24.9,37.9,25.8,loamy,sorghum,organic
48,56,55,19.1,38.6,26.1,chalky,lentil,ammonium sulfate
65,63,53,29.5,54.3,71.7,sandy,mustard,super phosphate
86,39,69,30.4,67.2,51.8,silty,soybean,npk
54,17,53,38.6,10.7,88.2,chalky,sorghum,mop
91,42,26,29.1,41.8,68.2,peaty,tomato,mop
23,25,51,35.4,41.9,25.9,sandy,cabbage,mop
19,94,64,30.3,61.2,77.5,silty,carrot,organic
89,18,82,43.3,63.9,31.9,loamy,coffee,dap
40,22,78,40.6,68.1,54.0,sandy,peanut,mop
6,52,29,27.5,62.2,83.6,loamy,wheat,organic
46,79,36,45.6,50.3,36.0,chalky,cotton,compost
8,17,78,41.8,34.2,22.5,loamy,cotton,super phosphate
77,96,66,13.1,83.4,42.9,silty,barley,compost
57,32,30,46.6,70.5,23.0,chalky,cotton,compost
29,89,81,31.6,40.9,86.0,clay,carrot,ammonium sulfate
0,67,21,41.8,42.9,70.8,loamy,barley,compost
87,54,11,41.9,23.3,70.0,clay,potato,organic
14,92,28,17.5,56.5,35.8,chalky,onion,urea
88,13,15,14.4,41.5,88.9,peaty,tea,ammonium sulfate
86,69,92,19.8,75.0,25.5,peaty,potato,organic
85,24,46,29.4,60.5,66.3,clay,maize,compost
83,27,84,33.4,22.2,79.3,loamy,wheat,compost
15,61,76,36.8,35.1,51.9,peaty,pineapple,dap
60,88,16,15.1,66.5,22.6,chalky,chickpea,dap
43,2,51,36.5,89.4,64.8,clay,maize,urea
22,24,94,49.4,12.3,30.1,chalky,lentil,mop
1,27,73,23.9,70.0,26.5,chalky,pineapple,mop
11,30,86,27.8,14.7,23.9,silty,apple,ammonium sulfate
24,13,67,30.7,56.8,70.0,peaty,wheat,mop
73,37,99,20.2,62.1,33.3,sandy,millet,super phosphate
65,14,85,46.1,81.3,81.6,silty,onion,compost
90,61,28,22.6,43.5,52.6,sandy,tomato,super phosphate
99,77,1,21.9,89.8,27.8,chalky,coconut,mop
73,72,44,11.1,60.0,47.2,loamy,tea,super phosphate
57,17,76,12.6,32.9,54.9,chalky,wheat,compost
76,93,65,44.5,14.6,38.6,sandy,mango,compost
84,77,16,29.3,88.9,58.3,chalky,soybean,urea
63,8,9,20.7,12.3,76.4,sandy,cotton,urea
59,59,79,13.8,44.4,21.8,silty,soybean,ammonium sulfate
76,84,21,13.4,89.3,52.1,silty,coffee,compost
58,83,20,12.6,66.5,39.4,peaty,onion,ammonium sulfate
38,8,65,11.0,48.0,84.9,loamy,carrot,npk
13,30,21,28.1,55.2,64.8,silty,sunflower,compost
45,37,0,10.1,41.8,72.6,clay,maize,urea
75,49,25,27.2,15.1,63.5,silty,chickpea,dap
19,95,85,45.3,52.4,68.6,chalky,pineapple,urea
92,6,82,39.6,71.0,53.7,peaty,barley,compost
73,48,30,45.6,84.2,66.1,peaty,sunflower,urea
18,76,83,38.9,89.9,75.3,clay,sunflower,urea
100,1,48,43.2,45.1,60.1,chalky,sorghum,npk
79,74,29,31.3,47.8,86.7,silty,millet,dap
22,4,40,26.3,38.2,58.9,silty,cotton,mop
76,4,9,11.3,47.4,51.6,sandy,sorghum,ammonium sulfate
57,57,28,34.2,59.1,23.9,sandy,tomato,urea
44,58,59,42.5,16.5,32.1,clay,peanut,ammonium sulfate
53,0,67,32.0,77.0,82.8,clay,apple,compost
67,98,40,27.8,50.2,63.8,silty,maize,super phosphate
56,29,37,45.8,16.9,77.1,loamy,coconut,dap
48,22,92,28.7,41.0,45.4,clay,peanut,dap
12,44,58,21.3,19.1,53.5,clay,sunflower,mop
74,88,1,27.9,37.2,23.5,chalky,banana,organic
3,45,26,12.2,68.0,49.1,chalky,wheat,dap
1,12,41,13.5,15.5,85.9,chalky,potato,npk
48,33,15,24.7,49.7,49.8,peaty,sunflower,compost
61,41,66,37.4,45.1,65.5,silty,wheat,compost
48,18,52,28.3,26.2,41.7,peaty,grape,npk
53,48,45,25.6,19.6,40.1,chalky,cabbage,urea
68,21,35,29.8,75.0,69.0,chalky,lentil,super phosphate
11,65,55,29.0,86.3,81.7,sandy,rice,organic
85,84,3,33.3,21.8,80.1,silty,sunflower,ammonium sulfate
8,8,56,14.5,66.8,75.4,sandy,chickpea,compost
51,1,43,12.8,44.3,28.4,silty,grape,mop
74,14,51,21.0,10.5,83.9,peaty,tomato,urea
95,59,15,43.0,45.0,43.5,loamy,soybean,compost
40,32,12,33.9,61.1,35.1,sandy,peanut,mop
7,77,69,45.5,74.8,23.9,sandy,pineapple,ammonium sulfate
52,93,95,13.0,28.5,87.9,clay,sugarcane,compost
63,39,12,12.9,30.9,64.1,silty,peanut,ammonium sulfate
32,72,94,26.8,37.7,85.2,loamy,mustard,compost
51,38,99,44.8,86.2,45.9,clay,banana,npk
90,35,47,25.5,16.9,45.6,loamy,onion,ammonium sulfate
35,32,57,17.4,20.1,44.3,loamy,wheat,organic
72,67,71,28.1,64.3,88.7,chalky,grape,npk
8,81,14,30.0,74.3,64.2,sandy,tomato,ammonium sulfate
98,7,40,31.5,63.5,30.1,sandy,chickpea,super phosphate
86,54,52,29.1,67.4,81.6,clay,onion,ammonium sulfate
5,41,86,19.3,24.6,57.5,sandy,cotton,npk
39,96,33,30.8,88.0,76.0,loamy,lentil,organic
87,37,26,25.4,63.9,35.1,clay,wheat,ammonium sulfate
89,86,99,29.4,62.5,48.9,silty,wheat,super phosphate
77,45,49,47.5,18.0,62.8,clay,coffee,ammonium sulfate
39,10,7,48.5,59.2,87.7,chalky,lentil,dap
33,78,49,17.7,14.8,66.5,silty,sugarcane,urea
35,58,97,45.2,21.4,62.5,peaty,cabbage,ammonium sulfate
38,27,43,27.2,60.5,42.5,sandy,carrot,organic
72,51,65,44.1,75.7,53.4,loamy,sugarcane,mop
9,65,66,27.0,84.7,42.6,peaty,chickpea,mop
57,19,82,29.1,59.4,64.2,peaty,onion,npk
76,79,16,32.2,72.7,68.0,clay,chickpea,compost
31,61,17,36.8,65.1,80.4,clay,cabbage,super phosphate
64,8,30,39.2,56.0,66.7,clay,sunflower,urea
36,17,9,32.0,32.7,34.9,sandy,potato,compost
93,25,48,17.9,70.8,67.5,peaty,peanut,compost
58,31,38,10.4,36.2,45.0,sandy,apple,organic
15,9,36,28.9,51.6,39.6,silty,banana,mop
26,68,57,22.4,45.2,27.2,chalky,coconut,dap
37,16,11,15.3,83.0,70.4,silty,mango,super phosphate
100,14,89,12.0,88.9,39.9,clay,soybean,super phosphate
6,2,11,36.8,55.6,75.5,silty,soybean,ammonium sulfate
58,42,40,37.5,77.2,56.8,silty,mustard,super phosphate
69,40,87,40.5,83.8,50.6,chalky,onion,organic
57,9,61,36.1,24.5,60.4,chalky,coconut,dap
51,23,46,37.0,59.6,29.9,loamy,cabbage,npk
32,5,37,30.4,30.5,40.3,peaty,mustard,dap
18,47,21,13.6,17.9,39.5,silty,lentil,urea
0,38,79,17.3,36.7,35.9,sandy,sugarcane,organic
72,63,23,24.2,54.7,73.9,silty,cabbage,super phosphate
75,3,28,13.0,58.7,82.2,peaty,barley,compost
82,26,16,44.1,20.2,70.0,peaty,tea,dap
59,84,99,10.8,35.9,38.5,loamy,soybean,compost
79,10,78,47.3,75.9,68.3,peaty,millet,urea
11,91,2,40.7,78.9,88.2,clay,barley,dap
59,56,68,22.5,72.0,51.0,peaty,coffee,ammonium sulfate
77,57,99,18.1,11.4,59.4,sandy,tea,organic
62,12,37,18.3,66.7,81.3,clay,tomato,dap
6,94,29,14.3,63.1,32.4,clay,tomato,npk
49,43,39,46.2,42.2,30.7,loamy,mango,compost
24,7,87,27.9,13.2,56.3,peaty,onion,ammonium sulfate
27,4,96,40.8,70.5,81.3,chalky,coconut,dap
12,77,43,35.4,44.9,26.3,loamy,maize,organic
65,33,96,30.5,66.4,44.8,loamy,apple,organic
36,38,37,48.1,17.8,40.9,peaty,rice,urea
54,59,97,15.0,39.3,21.7,peaty,cabbage,super phosphate
10,48,99,44.6,53.2,42.9,clay,soybean,npk
57,67,69,32.8,43.6,30.4,chalky,cabbage,urea
80,52,82,42.9,63.3,78.5,peaty,sorghum,urea
21,90,29,13.1,89.3,57.8,peaty,mustard,compost
85,31,47,17.1,34.0,53.4,loamy,peanut,super phosphate
23,43,32,33.0,26.3,27.6,peaty,pineapple,compost
96,40,36,37.9,20.5,42.3,clay,maize,super phosphate
82,27,88,33.3,54.2,52.5,sandy,onion,ammonium sulfate
33,83,55,43.6,20.2,51.4,clay,wheat,organic
22,6,36,48.8,23.9,21.3,clay,coffee,mop
77,66,34,27.6,70.4,79.6,chalky,lentil,super phosphate
