nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
94,11,88,44.7,42.7,43.2,saline,carrot,ammonium sulfate
93,77,12,43.6,56.5,25.1,alluvial,mustard,mop
88,24,19,28.6,66.3,64.9,arid,garlic,vermicompost
73,80,78,38.2,75.0,84.8,arid,rubber,compost
42,100,32,48.1,45.0,31.0,mountain,black gram,mop
39,52,37,34.7,11.2,22.8,red,safflower,mop
91,65,73,39.0,34.2,88.6,black,barley,mop
84,56,97,29.0,63.5,72.1,black,orange,urea
41,99,1,15.5,54.6,89.7,saline,tea,ammonium sulfate
62,36,50,36.5,88.5,80.9,loamy,oats,organic
33,1,97,14.9,39.3,84.2,loamy,cabbage,compost
61,100,86,33.1,11.1,62.2,alluvial,cotton,compost
96,30,68,30.0,32.3,55.6,loamy,pomegranate,ammonium sulfate
39,76,63,26.3,46.4,85.0,red,pineapple,bio-fertilizer
44,97,22,32.2,17.3,83.3,black,soybean,vermicompost
47,53,35,18.4,69.8,30.0,loamy,oats,super phosphate
42,15,38,27.0,38.7,52.8,mountain,green gram,dap
58,82,16,13.3,81.6,77.9,forest,potato,dap
99,4,0,16.9,61.9,68.6,black,grape,vermicompost
91,14,82,29.7,44.1,79.8,forest,rye,mop
52,36,66,26.5,23.5,62.9,saline,spinach,urea
44,78,71,17.0,16.7,48.9,black,oats,bio-fertilizer
83,40,1,43.9,20.7,71.0,alluvial,peas,urea
98,26,20,45.1,30.3,41.2,peat,green gram,urea
55,92,79,32.5,36.4,28.9,mountain,jute,compost
94,89,29,30.6,64.5,45.6,forest,black gram,npk
22,50,16,17.2,59.3,62.5,saline,mustard,mop
4,24,65,39.8,56.1,35.4,black,potato,dap
20,19,17,26.3,75.5,52.1,loamy,sugarcane,npk
61,98,50,26.9,42.6,64.2,peat,green gram,urea
79,100,45,46.7,53.9,50.9,laterite,potato,urea
45,47,93,18.4,65.4,78.9,arid,black gram,npk
78,9,63,20.6,26.5,84.1,red,pineapple,vermicompost
4,28,72,29.8,71.1,53.4,arid,tomato,ammonium sulfate
9,24,65,17.4,32.6,54.7,forest,tobacco,npk
93,89,27,39.8,23.3,53.6,mountain,linseed,compost
0,83,41,22.8,54.0,40.0,laterite,green gram,vermicompost
14,21,92,43.5,44.2,56.4,arid,wheat,ammonium sulfate
98,68,54,12.5,13.5,23.0,saline,wheat,mop
7,98,13,40.7,32.9,39.9,loamy,banana,super phosphate
77,98,18,17.0,72.9,48.1,black,pomegranate,super phosphate
82,76,74,15.2,43.7,30.7,mountain,rice,organic
54,60,47,37.7,35.3,51.7,loamy,kidney bean,mop
91,31,55,47.9,58.7,84.9,red,spinach,compost
94,2,89,49.5,39.0,75.9,forest,groundnut,organic
40,77,1,18.6,88.2,42.0,laterite,pigeon pea,organic
15,75,94,47.7,29.3,78.7,peat,rice,dap
72,69,28,35.7,30.1,34.2,red,millet,organic
61,54,57,33.0,44.7,28.5,mountain,tomato,mop
42,75,14,21.0,75.1,24.8,red,banana,bio-fertilizer
83,98,5,40.9,16.7,66.1,peat,cabbage,vermicompost
82,47,67,33.5,39.5,53.0,mountain,rice,urea
41,72,35,47.7,22.7,70.4,laterite,cotton,bio-fertilizer
47,75,80,35.8,69.6,21.1,peat,mustard,vermicompost
49,86,71,32.3,23.5,66.1,red,sorghum,urea
53,95,45,32.9,68.0,22.2,loamy,banana,super phosphate
19,53,64,41.3,21.7,52.5,saline,coconut,bio-fertilizer
36,23,30,36.4,10.5,71.4,peat,grape,ammonium sulfate
68,19,2,11.1,15.6,85.1,loamy,sesame,organic
2,29,31,22.3,79.2,61.7,laterite,pineapple,vermicompost
39,49,17,41.8,19.0,33.8,saline,barley,compost
74,54,10,41.2,27.9,88.7,alluvial,spinach,ammonium sulfate
30,21,14,38.2,13.0,84.7,mountain,grape,organic
69,25,63,16.0,33.2,25.5,loamy,banana,ammonium sulfate
51,20,61,25.3,73.8,54.8,laterite,cauliflower,organic
60,88,12,25.4,85.2,27.2,saline,wheat,bio-fertilizer
52,5,64,44.4,19.1,80.1,alluvial,maize,vermicompost
1,88,39,35.8,11.0,57.3,black,pineapple,urea
88,62,31,15.7,13.5,86.5,forest,rubber,mop
35,1,48,46.4,81.5,85.7,peat,sunflower,ammonium sulfate
27,35,71,37.0,54.7,43.6,alluvial,garlic,super phosphate
83,72,79,11.6,58.5,37.0,peat,black gram,super phosphate
9,22,50,36.2,66.9,49.7,black,sorghum,npk
43,88,66,33.2,37.7,60.9,alluvial,rubber,npk
54,12,83,43.5,29.0,24.5,peat,onion,dap
37,95,45,14.5,29.4,68.1,red,sesame,npk
29,53,1,15.7,20.1,41.7,alluvial,sesame,npk
90,0,87,15.4,74.2,52.4,mountain,soybean,bio-fertilizer
24,58,87,16.4,27.5,78.3,loamy,mango,bio-fertilizer
8,83,75,15.3,57.7,34.1,black,peas,dap
7,38,93,42.7,43.2,54.3,forest,carrot,ammonium sulfate
87,90,3,31.3,75.0,79.0,saline,rye,super phosphate
99,4,23,29.7,69.0,32.7,loamy,rye,dap
78,2,90,42.7,80.1,69.1,saline,tomato,dap
57,99,72,26.5,41.0,56.4,laterite,coffee,mop
47,76,97,19.7,45.7,37.4,saline,pineapple,compost
65,95,32,34.9,45.4,25.4,red,brinjal,vermicompost
65,25,6,42.9,47.6,69.1,black,safflower,vermicompost
75,47,61,17.3,75.6,66.2,saline,apple,organic
50,21,65,34.7,16.9,49.3,forest,millet,ammonium sulfate
85,11,64,31.1,59.9,88.0,black,chickpea,bio-fertilizer
34,35,49,30.9,43.6,47.4,forest,garlic,vermicompost
99,28,44,44.3,83.0,62.3,forest,onion,dap
77,30,47,24.0,50.2,62.7,black,cowpea,urea
64,65,65,38.7,49.2,54.4,arid,apple,dap
9,15,7,17.5,53.3,20.5,saline,maize,npk
85,34,57,43.1,50.4,53.9,laterite,sunflower,vermicompost
31,88,73,41.8,54.7,71.8,arid,tea,organic
28,93,70,10.4,28.1,37.8,red,cowpea,urea
13,46,46,44.4,15.3,72.5,loamy,barley,npk
15,14,16,49.4,23.2,39.5,peat,pineapple,dap
69,5,54,18.6,51.5,87.1,black,rice,organic
69,27,85,41.2,50.1,29.0,alluvial,rubber,mop
13,3,25,19.9,45.2,69.3,black,spinach,npk
34,10,19,21.8,43.3,30.2,peat,mango,super phosphate
56,97,46,42.0,60.4,29.9,black,spinach,vermicompost
18,84,2,33.5,71.3,67.3,laterite,cabbage,compost
34,40,11,25.5,54.2,68.0,arid,guava,mop
40,46,77,38.3,73.6,41.0,arid,maize,vermicompost
46,71,89,29.3,50.6,34.3,laterite,jute,compost
65,87,85,45.2,45.2,47.9,peat,sesame,bio-fertilizer
23,16,96,35.6,30.0,82.0,arid,black gram,super phosphate
4,63,90,23.8,63.3,23.7,peat,black gram,mop
71,69,61,32.8,47.7,78.3,arid,black gram,ammonium sulfate
44,47,11,12.9,15.5,39.4,forest,sorghum,super phosphate
3,12,63,14.8,46.4,59.3,laterite,tobacco,ammonium sulfate
91,8,59,42.0,21.6,22.3,mountain,pigeon pea,npk
0,0,62,49.5,35.1,28.9,red,millet,organic
50,12,8,32.3,12.5,63.8,alluvial,spinach,dap
46,98,51,33.9,66.5,20.1,mountain,cotton,super phosphate
88,4,34,18.1,59.3,39.7,peat,pineapple,vermicompost
67,65,40,47.9,14.2,71.3,forest,rye,ammonium sulfate
40,99,61,28.3,63.3,78.1,black,spinach,super phosphate
5,60,23,28.3,58.4,89.1,black,soybean,vermicompost
86,76,77,31.6,20.5,25.4,laterite,pineapple,urea
39,87,77,31.5,71.3,40.5,loamy,cabbage,dap
63,83,33,17.4,81.2,68.0,mountain,cabbage,bio-fertilizer
93,35,82,35.9,11.5,39.9,forest,grape,npk
27,47,51,37.7,49.4,49.2,peat,pigeon pea,organic
50,70,46,32.3,72.1,64.5,arid,tomato,compost
44,82,24,15.4,75.2,51.1,arid,grape,dap
92,49,51,34.8,73.0,57.3,black,soybean,dap
99,74,20,29.4,32.0,49.8,peat,watermelon,vermicompost
85,46,26,20.5,56.5,36.1,red,sorghum,ammonium sulfate
36,94,99,15.1,80.4,41.6,mountain,banana,compost
33,99,10,35.5,34.0,38.7,loamy,guava,organic
85,5,23,47.2,71.2,68.4,black,sorghum,bio-fertilizer
24,47,4,13.6,70.0,57.4,black,tobacco,compost
55,34,62,17.4,45.8,47.3,red,carrot,dap
3,59,96,36.9,12.1,27.2,red,sesame,dap
41,80,54,40.6,78.1,84.0,saline,peas,bio-fertilizer
11,67,93,27.1,66.3,71.7,mountain,rye,organic
72,68,38,15.7,11.4,77.2,saline,soybean,dap
90,72,24,28.5,53.3,39.1,laterite,sugarcane,dap
88,72,19,35.5,61.0,59.1,loamy,papaya,urea
91,72,84,27.7,76.9,77.4,red,guava,compost
78,77,85,30.1,19.2,23.1,black,onion,npk
54,17,2,22.1,53.1,80.9,saline,safflower,npk
18,8,93,37.4,21.2,52.2,mountain,sunflower,vermicompost
41,84,14,27.7,55.1,81.1,laterite,grape,bio-fertilizer
93,47,15,33.2,38.2,36.4,arid,pineapple,urea
37,60,100,35.9,83.2,42.2,arid,maize,ammonium sulfate
13,49,34,11.3,59.0,47.0,alluvial,sesame,urea
39,40,0,15.6,62.1,61.8,black,papaya,super phosphate
1,35,30,48.6,13.7,72.4,mountain,apple,mop
100,24,33,24.1,13.0,21.7,black,tea,bio-fertilizer
30,58,45,17.7,39.9,40.1,alluvial,maize,npk
38,74,69,15.6,54.0,35.4,black,orange,vermicompost
82,15,78,11.7,47.9,46.0,red,papaya,organic
77,24,4,17.0,30.6,36.2,saline,wheat,organic
91,61,94,38.4,43.9,59.5,alluvial,chickpea,mop
89,28,46,16.6,30.5,57.7,black,papaya,vermicompost
62,66,75,20.2,89.8,42.3,peat,maize,vermicompost
61,89,84,25.0,25.9,35.7,black,rice,dap
50,76,12,11.8,44.8,64.5,black,soybean,compost
97,0,63,27.0,88.6,59.8,forest,pineapple,mop
21,62,75,14.4,16.8,56.5,alluvial,carrot,urea
57,10,39,42.7,43.8,70.3,black,rubber,bio-fertilizer
57,4,35,20.2,34.9,49.6,peat,pigeon pea,vermicompost
38,17,50,24.0,59.2,52.6,saline,tomato,ammonium sulfate
6,28,97,14.0,38.3,68.1,mountain,cotton,super phosphate
28,49,51,40.9,33.5,81.6,alluvial,cotton,bio-fertilizer
35,78,22,19.0,56.2,25.3,black,apple,ammonium sulfate
35,54,95,46.6,25.7,50.4,red,rice,organic
29,31,98,36.5,34.0,20.5,alluvial,papaya,dap
56,87,10,29.8,46.9,47.3,black,green gram,compost
25,32,8,35.2,37.8,65.0,laterite,spinach,urea
96,53,34,47.8,85.3,52.7,forest,carrot,organic
31,36,93,19.2,72.7,43.5,peat,cauliflower,ammonium sulfate
31,92,97,29.1,86.6,55.6,saline,guava,organic
39,41,100,20.6,44.5,70.9,black,linseed,npk
22,80,98,12.4,27.0,70.2,peat,guava,urea
46,96,12,20.4,30.8,81.4,black,chickpea,urea
36,17,92,44.4,38.2,52.4,alluvial,pomegranate,organic
23,59,31,32.9,37.8,47.1,black,wheat,vermicompost
11,33,8,41.3,47.9,60.0,forest,rice,super phosphate
52,78,20,25.3,25.3,54.3,alluvial,carrot,compost
34,19,24,42.5,53.0,28.7,saline,rice,mop
28,86,7,42.1,71.4,52.1,loamy,safflower,dap
18,15,88,25.5,25.5,52.7,arid,onion,ammonium sulfate
72,0,0,43.8,39.6,42.1,peat,pigeon pea,compost
96,33,64,31.5,54.4,41.0,arid,watermelon,super phosphate
75,94,33,22.3,11.9,74.7,peat,soybean,organic
81,89,9,41.4,11.8,73.2,mountain,pineapple,bio-fertilizer
40,20,24,15.3,44.1,89.8,forest,potato,vermicompost
49,76,24,24.6,88.8,81.6,alluvial,cowpea,bio-fertilizer
32,68,69,17.9,62.6,40.1,alluvial,papaya,urea
97,94,87,41.4,39.7,22.0,arid,linseed,mop
57,93,58,44.3,70.7,28.8,peat,rye,super phosphate
69,74,66,44.8,42.9,63.4,alluvial,jute,organic
88,18,78,24.5,78.8,25.3,mountain,jute,npk
88,89,83,43.8,29.6,42.6,black,brinjal,super phosphate
83,19,26,22.5,65.7,28.7,saline,coconut,mop
53,15,10,39.2,61.3,71.5,loamy,rye,mop
96,13,84,17.5,77.9,58.6,loamy,tomato,organic
94,74,23,36.7,28.4,36.8,saline,linseed,bio-fertilizer
67,67,63,38.4,61.1,21.5,alluvial,tomato,organic
8,98,59,26.2,72.0,78.6,arid,coffee,mop
31,61,49,16.7,89.4,65.8,laterite,oats,compost
28,94,37,15.2,78.8,78.5,forest,coffee,npk
20,70,27,44.1,40.1,39.7,mountain,mustard,vermicompost
33,22,16,43.4,51.0,66.3,saline,coffee,compost
74,11,56,11.4,62.3,20.3,loamy,oats,super phosphate
56,68,93,41.3,33.1,36.5,black,linseed,super phosphate
83,79,23,47.5,21.9,86.8,forest,brinjal,super phosphate
83,68,47,49.0,89.3,28.8,saline,cabbage,dap
14,1,25,31.4,13.9,53.4,saline,onion,organic
10,34,29,16.8,79.7,46.1,arid,mustard,dap
12,47,42,23.1,30.7,82.9,arid,mango,bio-fertilizer
70,40,51,13.4,69.7,43.5,loamy,green gram,mop
96,19,83,21.9,77.3,36.1,laterite,rice,organic
35,59,60,31.4,16.7,64.2,saline,soybean,bio-fertilizer
48,76,36,25.7,47.0,89.7,mountain,chickpea,ammonium sulfate
93,37,53,40.9,26.7,40.3,mountain,coffee,mop
6,16,37,47.2,39.5,85.0,saline,millet,vermicompost
26,28,67,19.3,36.5,30.8,laterite,lentil,mop
66,6,23,23.7,86.7,76.9,saline,garlic,ammonium sulfate
82,18,51,41.6,47.9,62.0,laterite,coffee,mop
19,31,45,31.2,10.6,67.1,loamy,groundnut,super phosphate
1,62,5,46.8,39.1,32.6,loamy,tomato,dap
39,77,61,34.7,35.6,26.7,peat,millet,super phosphate
31,25,5,37.6,45.2,25.9,forest,banana,dap
90,71,84,26.5,86.4,84.1,forest,coffee,organic
3,55,62,36.6,59.9,44.5,black,carrot,organic
56,82,73,25.3,85.9,39.3,laterite,barley,organic
5,88,100,31.6,76.9,67.9,red,kidney bean,mop
4,73,24,17.6,49.7,58.9,saline,guava,dap
17,15,9,45.6,89.4,76.2,arid,peas,dap
25,68,100,14.7,19.5,21.8,laterite,tomato,urea
64,21,88,15.1,35.6,30.9,mountain,guava,organic
68,68,91,26.3,24.0,54.2,alluvial,rubber,npk
10,66,89,27.3,69.0,47.1,saline,tea,ammonium sulfate
42,84,10,26.2,64.8,39.0,alluvial,mustard,compost
9,33,5,40.3,89.1,30.9,laterite,sugarcane,urea
5,51,2,31.6,77.7,65.1,saline,coconut,compost
72,1,24,48.4,71.1,46.6,loamy,watermelon,urea
98,17,59,24.9,17.0,50.2,mountain,safflower,compost
43,63,89,42.9,17.5,42.8,loamy,mango,bio-fertilizer
7,63,22,40.9,28.6,50.3,alluvial,coconut,npk
78,2,23,41.8,70.8,55.3,arid,tomato,urea
84,37,82,10.6,52.8,55.3,black,lentil,bio-fertilizer
92,40,68,34.7,55.1,31.3,laterite,watermelon,mop
3,41,60,20.2,48.4,43.4,alluvial,peas,npk
48,58,38,17.0,83.0,54.5,mountain,papaya,compost
19,7,14,39.3,70.6,71.5,black,cauliflower,mop
44,91,35,31.8,54.6,52.2,laterite,kidney bean,ammonium sulfate
12,49,51,41.5,61.1,34.8,arid,papaya,mop
84,19,16,19.2,29.2,24.6,saline,barley,bio-fertilizer
71,64,21,26.2,40.6,42.3,arid,sunflower,bio-fertilizer
24,58,85,42.6,53.8,28.2,saline,safflower,compost
3,68,26,45.3,38.6,39.8,alluvial,maize,compost
57,87,27,29.3,26.7,49.5,mountain,safflower,mop
46,9,92,32.6,61.9,43.7,arid,guava,ammonium sulfate
5,97,48,35.1,48.6,35.3,saline,brinjal,vermicompost
37,84,47,45.5,85.0,66.9,forest,orange,urea
95,56,12,18.5,24.9,34.0,arid,pigeon pea,dap
49,3,93,47.6,87.8,68.9,mountain,kidney bean,compost
3,40,70,12.0,61.1,71.7,red,pigeon pea,urea
78,3,64,19.6,17.2,50.6,black,barley,mop
81,82,22,36.2,46.5,74.3,peat,tomato,urea
50,79,61,44.0,22.3,69.6,black,lentil,compost
3,88,24,11.4,65.1,37.3,red,banana,super phosphate
70,60,5,29.1,13.1,79.4,mountain,oats,ammonium sulfate
22,19,61,14.8,41.6,65.0,laterite,millet,super phosphate
21,89,61,32.0,78.7,41.1,saline,brinjal,compost
100,8,93,10.8,48.3,29.7,forest,tobacco,ammonium sulfate
34,90,19,36.3,86.1,39.9,mountain,wheat,vermicompost
20,82,81,33.1,41.1,27.7,forest,cowpea,organic
98,98,50,18.6,79.7,89.1,black,kidney bean,dap
100,40,96,29.2,25.9,52.4,red,cabbage,super phosphate
85,30,27,24.3,57.2,36.7,loamy,pigeon pea,compost
61,43,57,45.5,53.2,28.0,red,guava,organic
27,35,0,18.7,56.2,32.2,black,cauliflower,vermicompost
99,13,66,46.4,46.8,49.1,saline,cowpea,vermicompost
88,18,22,34.3,87.1,75.4,arid,potato,compost
78,11,60,31.1,53.0,21.7,loamy,brinjal,urea
15,35,19,25.6,11.9,22.3,laterite,tomato,ammonium sulfate
65,30,47,16.1,30.8,66.7,saline,apple,dap
55,56,84,11.3,86.7,55.8,alluvial,sorghum,ammonium sulfate
98,86,81,45.3,14.4,48.4,loamy,cowpea,mop
28,63,92,11.2,87.0,68.8,black,peas,bio-fertilizer
81,73,55,30.8,56.7,80.1,loamy,oats,dap
88,45,49,38.0,69.4,77.1,loamy,rubber,bio-fertilizer
59,24,90,48.9,38.7,20.1,arid,linseed,dap
7,64,90,10.7,24.4,23.1,loamy,kidney bean,dap
64,19,44,14.9,75.4,50.3,alluvial,tomato,vermicompost
92,4,69,10.1,50.7,59.8,mountain,banana,npk
82,92,29,17.0,66.4,55.8,mountain,green gram,bio-fertilizer
38,55,78,32.4,25.6,38.0,forest,peas,mop
84,23,53,18.8,70.3,58.1,red,green gram,npk
24,50,31,10.8,51.2,27.6,black,guava,bio-fertilizer
77,95,86,15.8,36.1,59.6,peat,sugarcane,super phosphate
70,81,92,13.1,74.4,79.8,red,pigeon pea,bio-fertilizer
47,56,39,43.0,77.7,42.7,saline,grape,urea
71,31,59,36.1,14.6,67.2,laterite,mango,urea
5,53,18,21.4,15.8,80.9,red,spinach,mop
49,38,60,43.2,76.3,86.7,forest,mustard,compost
37,40,60,44.8,87.9,61.4,arid,banana,compost
52,39,6,47.3,56.9,36.1,laterite,mustard,super phosphate
39,20,96,43.3,57.8,52.3,saline,rubber,vermicompost
27,65,95,28.5,64.6,44.2,black,oats,compost
26,72,49,49.1,17.8,30.0,mountain,banana,urea
64,49,58,46.4,52.3,66.5,red,mango,super phosphate
80,66,25,40.5,35.6,39.1,red,millet,dap
98,90,66,33.7,72.8,42.1,mountain,apple,organic
59,85,98,22.6,41.7,77.8,saline,cowpea,compost
45,42,71,31.6,44.6,50.3,red,grape,super phosphate
73,43,73,32.9,57.1,81.0,peat,sesame,bio-fertilizer
19,32,44,27.3,56.9,57.7,black,barley,dap
64,23,70,38.1,87.6,47.1,laterite,spinach,vermicompost
32,41,51,34.7,20.9,21.7,peat,cotton,ammonium sulfate
37,63,30,22.5,59.5,86.6,black,linseed,vermicompost
88,97,74,14.7,12.3,44.8,loamy,sugarcane,compost
80,80,40,27.0,56.7,61.1,arid,green gram,vermicompost
20,8,38,46.5,71.2,84.6,saline,coffee,ammonium sulfate
61,99,17,42.3,16.7,27.1,loamy,sorghum,npk
69,84,34,43.2,21.9,49.5,forest,cotton,compost
51,45,22,27.1,39.1,67.3,loamy,carrot,compost
60,13,11,26.3,11.6,43.6,saline,jute,ammonium sulfate
90,15,69,13.3,15.4,53.7,black,kidney bean,mop
31,39,80,48.5,57.1,33.5,saline,guava,ammonium sulfate
32,93,36,48.2,21.9,57.5,red,peas,organic
54,64,9,15.8,75.2,46.5,arid,maize,mop
36,50,18,31.2,24.9,22.7,black,sugarcane,urea
96,7,97,13.1,40.1,39.7,red,apple,super phosphate
85,37,24,34.3,68.6,83.2,black,wheat,dap
100,70,71,35.8,50.7,70.3,saline,maize,bio-fertilizer
69,80,55,18.2,33.8,21.9,black,spinach,dap
57,34,82,49.2,43.7,66.4,mountain,peas,vermicompost
28,60,65,40.5,22.1,51.6,mountain,maize,compost
22,55,63,31.9,42.9,25.7,forest,chickpea,mop
0,55,81,32.2,56.7,42.1,loamy,millet,organic
6,78,16,21.9,75.9,29.1,laterite,sunflower,super phosphate
10,4,2,48.7,76.7,86.8,saline,coffee,dap
67,70,84,13.0,55.9,28.3,forest,coconut,urea
72,67,27,21.1,29.6,48.5,forest,linseed,ammonium sulfate
27,43,45,31.6,88.4,69.4,forest,tobacco,dap
25,3,91,47.9,71.1,48.9,forest,kidney bean,dap
69,35,37,25.2,49.1,58.9,saline,rice,dap
35,27,91,30.6,88.0,20.5,peat,sesame,npk
82,70,78,48.1,27.0,81.8,red,groundnut,bio-fertilizer
27,71,52,33.7,38.2,38.0,mountain,rye,ammonium sulfate
5,98,83,10.2,65.7,33.6,arid,mustard,dap
76,58,76,19.6,35.5,63.3,laterite,peas,bio-fertilizer
84,33,7,14.4,84.1,51.3,forest,rubber,bio-fertilizer
86,6,18,19.5,16.6,56.6,arid,sorghum,dap
46,2,75,10.7,74.6,65.3,black,guava,dap
92,37,40,17.9,13.1,49.3,red,maize,npk
95,69,34,10.2,28.5,44.9,forest,cotton,compost
12,92,51,41.7,23.8,85.0,alluvial,rye,compost
2,66,24,42.4,10.4,78.8,arid,coconut,dap
1,24,63,46.9,72.1,56.1,black,wheat,organic
47,27,10,43.2,85.4,22.4,saline,tea,dap
78,18,84,43.7,83.0,65.2,forest,maize,bio-fertilizer
94,14,64,17.5,87.8,47.8,red,safflower,npk
32,84,39,38.6,33.2,81.7,saline,soybean,mop
71,30,76,31.9,58.9,76.3,red,green gram,dap
54,32,22,15.7,52.1,86.6,laterite,safflower,organic
42,3,47,35.9,39.2,25.1,laterite,cotton,bio-fertilizer
30,73,29,47.1,85.1,41.4,forest,mustard,urea
21,62,66,14.0,43.9,38.6,loamy,kidney bean,mop
54,86,85,26.8,25.4,37.2,loamy,cotton,super phosphate
77,99,51,24.5,16.9,39.3,alluvial,apple,mop
41,67,93,45.5,22.7,55.8,laterite,peas,mop
37,93,78,15.6,30.0,79.0,saline,maize,compost
25,88,98,46.2,21.8,63.2,arid,sunflower,urea
82,47,58,37.4,60.1,29.1,mountain,jute,dap
2,84,41,25.8,79.3,48.4,red,rice,ammonium sulfate
94,47,69,40.6,39.5,45.0,peat,tea,ammonium sulfate
38,92,26,44.1,51.7,44.8,mountain,tea,compost
61,66,80,20.1,54.9,74.8,forest,coconut,npk
81,50,95,39.1,71.5,40.5,red,grape,urea
83,25,39,12.3,62.9,34.7,black,rye,mop
97,92,9,34.5,41.3,70.3,red,apple,urea
21,68,41,31.5,64.7,23.1,saline,chickpea,urea
48,65,85,11.6,16.5,60.3,peat,cowpea,compost
89,93,84,31.5,29.8,66.6,saline,tobacco,organic
92,65,62,37.5,58.3,65.5,saline,rubber,organic
93,66,40,46.2,41.6,78.1,black,chickpea,mop
13,89,99,45.6,51.9,31.8,alluvial,garlic,bio-fertilizer
18,13,73,17.3,51.2,89.8,red,cauliflower,compost
3,34,86,48.0,26.5,79.4,alluvial,coffee,organic
65,13,97,31.0,55.3,61.3,mountain,sunflower,mop
13,59,85,48.9,61.6,79.8,peat,wheat,vermicompost
34,67,33,14.2,77.5,31.1,saline,sorghum,super phosphate
66,44,100,26.3,13.3,25.6,black,groundnut,urea
57,32,84,25.8,15.4,20.8,red,safflower,ammonium sulfate
58,81,51,19.2,10.1,26.1,mountain,coffee,super phosphate
29,28,96,29.1,60.8,52.3,saline,brinjal,ammonium sulfate
87,48,8,27.4,84.7,83.5,alluvial,linseed,organic
41,78,92,47.9,30.6,32.9,alluvial,mustard,bio-fertilizer
50,41,50,36.7,19.3,88.4,laterite,banana,organic
48,62,44,21.9,27.8,39.0,red,chickpea,organic
89,14,39,46.2,65.6,66.7,forest,sorghum,super phosphate
50,40,86,36.6,73.8,63.6,forest,cabbage,bio-fertilizer
46,94,24,12.9,45.8,82.5,black,coffee,compost
79,4,48,32.1,55.4,50.9,loamy,sorghum,urea
13,0,90,28.6,28.1,68.1,loamy,lentil,organic
85,86,49,20.5,36.1,21.6,peat,wheat,dap
1,8,90,23.1,12.6,45.6,mountain,watermelon,ammonium sulfate
4,96,3,15.1,30.6,44.4,alluvial,maize,bio-fertilizer
99,89,52,38.2,86.8,59.4,alluvial,cauliflower,npk
35,23,29,18.0,76.4,26.8,alluvial,lentil,organic
57,81,93,24.3,27.7,69.7,loamy,banana,compost
18,92,36,23.5,77.6,36.7,mountain,sugarcane,bio-fertilizer
23,88,81,26.4,44.7,65.2,saline,sunflower,dap
9,59,78,28.9,45.6,37.0,loamy,apple,super phosphate
7,83,21,35.3,58.1,39.0,saline,coffee,urea
18,37,73,43.2,73.7,38.4,arid,millet,urea
55,13,93,31.9,28.9,47.6,forest,carrot,vermicompost
38,75,70,23.9,64.8,87.8,mountain,barley,compost
34,15,96,45.2,13.7,74.0,arid,pigeon pea,urea
72,37,76,37.9,75.5,33.5,black,tea,bio-fertilizer
41,19,31,20.5,80.5,48.2,mountain,sesame,dap
91,46,93,47.3,80.7,88.8,forest,peas,urea
71,62,83,30.2,76.0,34.9,black,grape,mop
26,59,16,19.6,53.6,82.5,alluvial,jute,npk
85,13,7,23.9,48.4,63.0,black,grape,organic
67,24,34,15.2,13.6,22.7,alluvial,cabbage,bio-fertilizer
72,92,67,42.2,28.7,32.3,loamy,pomegranate,urea
45,80,97,44.6,55.6,64.2,black,tomato,vermicompost
59,75,16,30.1,29.6,60.4,black,pigeon pea,npk
62,74,3,36.6,33.2,27.9,forest,maize,bio-fertilizer
91,92,3,39.4,69.0,55.9,black,cowpea,super phosphate
98,28,76,21.8,66.5,79.2,arid,watermelon,compost
21,1,1,46.1,21.7,81.2,black,tea,dap
83,22,0,38.8,25.8,50.3,arid,carrot,ammonium sulfate
86,70,94,25.6,31.8,32.6,saline,tomato,vermicompost
48,65,23,29.4,86.9,87.6,arid,grape,urea
3,81,65,19.6,20.9,87.8,mountain,grape,vermicompost
31,57,25,45.1,25.5,88.8,saline,black gram,organic
69,52,17,48.9,18.7,50.7,saline,millet,compost
2,5,31,41.9,10.8,41.0,peat,pigeon pea,ammonium sulfate
98,50,63,38.4,34.4,74.8,laterite,maize,organic
89,77,78,18.6,57.1,41.4,mountain,onion,npk
11,77,89,37.5,57.5,42.2,black,linseed,dap
8,93,54,25.0,10.2,50.8,saline,cotton,compost
96,61,3,24.0,62.7,66.2,laterite,brinjal,ammonium sulfate
4,66,39,26.8,25.2,89.4,forest,maize,ammonium sulfate
78,73,85,33.7,63.4,25.4,red,rice,mop
1,31,84,49.2,42.2,33.8,mountain,orange,bio-fertilizer
81,19,73,27.8,65.9,64.3,red,mustard,ammonium sulfate
32,33,83,39.4,52.9,66.3,peat,safflower,npk
19,28,92,25.7,74.9,72.0,arid,millet,vermicompost
16,17,58,45.5,21.7,75.6,loamy,guava,organic
90,79,49,49.8,53.5,53.1,saline,barley,compost
2,87,67,43.2,16.7,40.0,peat,coffee,urea
28,36,30,17.7,71.3,20.8,arid,jute,organic
92,41,79,33.9,66.4,67.8,saline,barley,vermicompost
64,82,20,24.6,34.4,51.4,loamy,sesame,dap
3,22,2,36.0,28.3,66.1,forest,cabbage,npk
34,74,35,25.5,70.4,36.5,saline,tobacco,organic
54,89,44,13.0,63.1,37.4,saline,garlic,bio-fertilizer
10,11,81,10.6,25.9,20.1,forest,tea,mop
78,56,68,16.4,69.5,58.5,saline,carrot,super phosphate
